Date,Open,High,Low,Close,Adj Close,Volume
2018-01-25,1084.800049,1097.000000,1065.000000,1091.449951,1089.108276,313170
2018-01-29,1098.000000,1118.650024,1091.550049,1113.500000,1111.110962,61329
2018-01-30,1128.699951,1128.699951,1084.550049,1089.550049,1087.212524,179181
2018-01-31,1094.300049,1113.000000,1088.000000,1109.750000,1107.369263,66297
2018-02-01,1107.000000,1130.500000,1107.000000,1120.300049,1117.896606,100956
2018-02-02,1121.000000,1132.500000,1079.050049,1087.449951,1085.116943,89811
2018-02-05,1070.000000,1079.400024,1052.000000,1062.250000,1059.971069,226391
2018-02-06,1041.000000,1049.099976,1019.349976,1033.550049,1031.332520,482508
2018-02-07,1036.050049,1048.800049,1030.000000,1034.949951,1032.729492,39506
2018-02-08,1048.000000,1056.000000,1031.949951,1050.000000,1047.747314,878683
2018-02-09,1040.550049,1044.949951,1028.849976,1032.599976,1030.384644,28172
2018-02-12,1040.349976,1044.550049,1033.000000,1042.800049,1040.562988,255774
2018-02-14,1057.550049,1057.550049,1038.050049,1044.750000,1042.508545,31615
2018-02-15,1038.550049,1047.199951,1033.800049,1040.900024,1038.666870,20763
2018-02-16,1059.000000,1061.849976,1042.050049,1051.750000,1049.493530,68847
2018-02-19,1055.000000,1058.900024,1047.050049,1056.500000,1054.233276,72989
2018-02-20,1075.000000,1075.000000,1040.150024,1045.000000,1042.758057,52568
2018-02-21,1045.500000,1060.550049,1044.349976,1054.750000,1052.487183,30480
2018-02-22,1054.750000,1076.849976,1051.800049,1072.650024,1070.348755,48591
2018-02-23,1074.900024,1082.449951,1073.300049,1079.849976,1077.533203,40953
2018-02-26,1081.000000,1110.949951,1081.000000,1105.550049,1103.178223,76723
2018-02-27,1104.000000,1104.800049,1089.400024,1092.650024,1090.305786,108532
2018-02-28,1093.000000,1095.849976,1082.449951,1088.750000,1086.414185,318222
2018-03-01,1088.050049,1103.300049,1085.699951,1096.150024,1093.798462,27674
2018-03-05,1095.550049,1104.000000,1082.449951,1098.900024,1096.542358,1867527
2018-03-06,1117.000000,1117.000000,1074.550049,1082.099976,1079.778320,266085
2018-03-07,1083.150024,1097.500000,1076.349976,1085.349976,1083.021484,25896
2018-03-08,1087.000000,1093.300049,1075.000000,1081.099976,1078.780640,27536
2018-03-09,1089.900024,1091.250000,1077.300049,1084.949951,1082.622314,49553
2018-03-12,1085.050049,1105.000000,1083.449951,1100.599976,1098.238770,50485
2018-03-13,1098.500000,1108.500000,1080.150024,1084.550049,1082.223267,52053
2018-03-14,1080.000000,1089.099976,1071.000000,1083.400024,1081.075806,32266
2018-03-15,1083.000000,1092.099976,1079.000000,1087.599976,1085.266724,48976
2018-03-16,1087.000000,1087.000000,1057.449951,1061.000000,1058.723755,97313
2018-03-19,1066.099976,1066.099976,1045.000000,1051.349976,1049.094482,759251
2018-03-20,1049.000000,1051.400024,1038.300049,1045.599976,1043.356689,545392
2018-03-21,1052.050049,1061.400024,1046.000000,1051.699951,1049.443481,60609
2018-03-22,1057.949951,1059.500000,1045.000000,1051.599976,1049.343872,126756
2018-03-23,1041.000000,1050.000000,1028.650024,1039.000000,1036.770874,72201
2018-03-26,1036.250000,1066.250000,1029.050049,1039.599976,1037.369751,74677
2018-03-27,1059.599976,1074.750000,1045.000000,1049.000000,1046.749390,77124
2018-03-28,1050.000000,1069.000000,1040.000000,1048.599976,1046.350220,51232
2018-04-02,1045.000000,1100.000000,1045.000000,1097.400024,1095.045776,74068
2018-04-03,1096.000000,1105.000000,1078.550049,1103.000000,1100.633545,46701
2018-04-04,1105.050049,1111.349976,1072.699951,1078.199951,1075.886841,60700
2018-04-05,1085.550049,1119.349976,1085.099976,1114.599976,1112.208740,63229
2018-04-06,1116.000000,1123.000000,1102.599976,1119.099976,1116.699097,46768
2018-04-09,1119.050049,1137.400024,1063.199951,1118.099976,1115.701172,97074
2018-04-10,1123.900024,1134.800049,1111.000000,1113.599976,1111.210938,36128
2018-04-11,1115.000000,1128.150024,1112.199951,1125.699951,1123.284790,20366
2018-04-12,1125.699951,1135.000000,1113.800049,1131.349976,1128.922729,34519
2018-04-13,1137.500000,1155.800049,1137.500000,1148.500000,1146.036011,42096
2018-04-16,1148.000000,1174.050049,1144.050049,1170.050049,1167.539795,424797
2018-04-17,1180.000000,1180.000000,1161.150024,1165.099976,1162.600464,41368
2018-04-18,1165.150024,1166.699951,1151.650024,1157.949951,1155.465698,39747
2018-04-19,1160.000000,1165.500000,1150.000000,1155.199951,1152.721558,33944
2018-04-20,1143.000000,1163.000000,1143.000000,1154.449951,1151.973145,24794
2018-04-23,1155.000000,1177.000000,1152.849976,1170.599976,1168.088623,41100
2018-04-24,1180.000000,1180.000000,1155.000000,1166.800049,1164.296753,36895
2018-04-25,1166.849976,1170.050049,1151.500000,1167.300049,1164.795776,51936
2018-04-26,1167.400024,1191.000000,1162.449951,1183.750000,1181.210327,31008
2018-04-27,1192.000000,1206.199951,1178.599976,1188.550049,1186.000122,67675
2018-04-30,1203.000000,1218.300049,1193.650024,1210.349976,1207.753296,167603
2018-05-02,1228.750000,1287.750000,1222.900024,1257.250000,1254.552612,444640
2018-05-03,1263.000000,1263.000000,1226.000000,1233.400024,1230.754028,106810
2018-05-04,1234.150024,1242.400024,1214.949951,1231.550049,1228.907837,57064
2018-05-07,1237.050049,1250.000000,1229.550049,1244.550049,1241.879883,86044
2018-05-08,1250.000000,1256.000000,1226.000000,1241.400024,1238.736572,75884
2018-05-09,1248.000000,1253.000000,1232.949951,1248.349976,1245.671753,42329
2018-05-10,1256.900024,1260.000000,1243.650024,1247.250000,1244.574219,46642
2018-05-11,1245.000000,1270.449951,1245.000000,1265.449951,1262.734985,66150
2018-05-14,1262.300049,1287.000000,1259.349976,1268.949951,1266.227539,51929
2018-05-15,1268.949951,1301.449951,1260.000000,1282.150024,1279.399414,89473
2018-05-16,1279.699951,1292.449951,1265.300049,1281.750000,1279.000000,62665
2018-05-17,1289.900024,1295.349976,1263.300049,1269.000000,1266.277466,123045
2018-05-18,1269.250000,1296.250000,1268.949951,1294.250000,1291.473267,143735
2018-05-21,1295.000000,1299.949951,1266.000000,1273.900024,1271.166992,65221
2018-05-22,1281.000000,1283.900024,1259.550049,1264.400024,1261.687378,46779
2018-05-23,1259.849976,1265.000000,1242.650024,1255.800049,1253.105835,38128
2018-05-24,1250.000000,1280.000000,1249.400024,1275.550049,1272.813477,156119
2018-05-25,1275.550049,1306.750000,1271.300049,1298.250000,1295.464722,74843
2018-05-28,1310.000000,1310.000000,1290.150024,1301.150024,1298.358521,34913
2018-05-29,1311.000000,1311.000000,1275.000000,1283.150024,1280.397217,575468
2018-05-30,1283.000000,1305.949951,1270.599976,1302.150024,1299.356445,42120
2018-05-31,1304.000000,1395.949951,1301.500000,1337.000000,1334.131592,782970
2018-06-01,1320.000000,1334.300049,1308.750000,1318.800049,1315.970703,82799
2018-06-04,1329.400024,1332.949951,1293.199951,1303.949951,1301.152466,966825
2018-06-05,1302.800049,1313.150024,1297.699951,1304.250000,1301.451904,34010
2018-06-06,1305.000000,1320.699951,1301.599976,1316.000000,1313.176636,30825
2018-06-07,1320.000000,1334.750000,1305.000000,1308.449951,1305.642822,430089
2018-06-08,1310.000000,1324.699951,1301.550049,1318.800049,1315.970703,36711
2018-06-11,1325.000000,1329.599976,1316.849976,1320.300049,1317.467529,42508
2018-06-12,1324.000000,1335.000000,1321.000000,1331.349976,1328.493774,33312
2018-06-13,1332.000000,1332.000000,1314.050049,1326.250000,1323.404663,25717
2018-06-14,1333.500000,1337.949951,1320.000000,1333.550049,1330.688965,31936
2018-06-15,1335.000000,1343.849976,1323.349976,1340.449951,1337.574219,43115
2018-06-18,1345.000000,1345.000000,1310.000000,1314.050049,1311.230835,56734
2018-06-19,1315.000000,1322.199951,1303.000000,1307.150024,1304.345581,32521
2018-06-20,1312.500000,1331.699951,1300.000000,1327.750000,1324.901489,57375
2018-06-21,1330.000000,1334.000000,1309.349976,1313.449951,1310.632080,49164
2018-06-22,1313.000000,1324.000000,1308.750000,1320.250000,1317.417603,38093
2018-06-25,1336.000000,1336.000000,1314.800049,1329.449951,1326.597778,50970
2018-06-26,1320.000000,1342.000000,1320.000000,1330.750000,1327.894897,155067
2018-06-27,1342.000000,1343.349976,1318.449951,1324.750000,1321.907837,39932
2018-06-28,1323.800049,1346.199951,1312.250000,1338.099976,1335.229126,58793
2018-06-29,1345.000000,1359.500000,1336.000000,1341.800049,1338.921265,81798
2018-07-02,1358.699951,1358.699951,1332.750000,1338.500000,1335.628418,68584
2018-07-03,1349.000000,1356.199951,1329.000000,1352.550049,1349.648193,25922
2018-07-04,1353.699951,1370.199951,1346.449951,1366.349976,1363.418701,46538
2018-07-05,1376.000000,1379.550049,1361.199951,1364.199951,1361.273071,168825
2018-07-06,1366.000000,1376.550049,1360.050049,1370.650024,1367.709473,26667
2018-07-09,1372.050049,1388.000000,1368.699951,1385.699951,1382.727051,52594
2018-07-10,1390.000000,1390.000000,1367.650024,1372.449951,1369.505493,41701
2018-07-11,1370.800049,1387.400024,1370.000000,1382.199951,1379.938354,34624
2018-07-12,1395.500000,1399.699951,1384.949951,1393.599976,1391.319702,43971
2018-07-13,1389.699951,1411.349976,1387.150024,1404.849976,1402.551270,58085
2018-07-16,1414.949951,1415.500000,1398.550049,1408.349976,1406.045532,34637
2018-07-17,1424.000000,1424.000000,1392.900024,1402.699951,1400.404785,163233
2018-07-18,1420.000000,1420.000000,1393.099976,1402.050049,1399.755981,33572
2018-07-19,1409.500000,1412.349976,1335.000000,1350.250000,1348.040649,321213
2018-07-20,1349.900024,1365.500000,1328.099976,1333.449951,1331.268311,92995
2018-07-23,1333.449951,1351.349976,1321.949951,1336.199951,1334.013550,45624
2018-07-24,1350.000000,1350.000000,1305.000000,1313.349976,1311.201050,101706
2018-07-25,1313.000000,1320.000000,1294.599976,1314.800049,1312.648804,71222
2018-07-26,1315.000000,1322.500000,1295.599976,1309.599976,1307.457153,85896
2018-07-27,1311.050049,1327.250000,1307.000000,1311.000000,1308.854980,96499
2018-07-30,1310.949951,1310.949951,1285.300049,1304.650024,1302.515503,64316
2018-07-31,1305.550049,1313.599976,1289.000000,1309.349976,1307.207520,51158
2018-08-01,1312.000000,1326.000000,1308.449951,1314.400024,1312.249390,74247
2018-08-02,1314.000000,1314.000000,1276.099976,1281.000000,1278.904053,123894
2018-08-03,1295.000000,1314.000000,1289.400024,1309.199951,1307.057861,96262
2018-08-06,1310.000000,1312.500000,1279.400024,1282.349976,1280.251831,111043
2018-08-07,1293.699951,1299.849976,1275.150024,1283.500000,1281.399902,93563
2018-08-08,1283.500000,1299.449951,1283.449951,1290.349976,1288.238770,53450
2018-08-09,1290.000000,1291.650024,1270.750000,1277.699951,1275.609253,77631
2018-08-10,1278.000000,1289.400024,1272.000000,1286.800049,1284.694580,63675
2018-08-13,1283.000000,1292.000000,1276.599976,1287.550049,1285.443359,50457
2018-08-14,1299.900024,1299.900024,1285.900024,1291.599976,1289.486694,110912
2018-08-16,1271.000000,1271.000000,1242.250000,1244.900024,1242.863037,335359
2018-08-17,1257.699951,1273.000000,1246.349976,1262.949951,1260.883423,99781
2018-08-20,1262.949951,1279.500000,1262.900024,1271.949951,1269.868774,66811
2018-08-21,1279.000000,1279.000000,1260.800049,1263.599976,1261.532471,57832
2018-08-23,1263.099976,1278.900024,1238.150024,1248.150024,1246.107788,399096
2018-08-24,1255.000000,1262.900024,1243.199951,1254.800049,1252.746826,46476
2018-08-27,1256.500000,1284.400024,1256.500000,1274.449951,1272.364624,100496
2018-08-28,1294.000000,1294.849976,1277.699951,1284.550049,1282.448242,65844
2018-08-29,1286.650024,1295.000000,1276.000000,1287.550049,1285.443359,111243
2018-08-30,1281.599976,1283.849976,1263.750000,1276.050049,1273.962280,74666
2018-08-31,1278.900024,1293.000000,1276.000000,1285.349976,1283.246948,50536
2018-09-03,1294.900024,1294.900024,1264.349976,1270.050049,1267.971924,127261
2018-09-04,1280.000000,1280.000000,1251.050049,1259.699951,1257.638794,57214
2018-09-05,1260.000000,1265.449951,1227.599976,1238.550049,1236.523560,60226
2018-09-06,1239.250000,1263.900024,1239.099976,1260.349976,1258.287842,72958
2018-09-07,1263.599976,1263.599976,1238.300049,1247.949951,1245.908081,137373
2018-09-10,1248.000000,1248.000000,1215.099976,1225.150024,1223.145508,75561
2018-09-11,1231.000000,1231.000000,1201.550049,1206.400024,1204.426147,90705
2018-09-12,1212.000000,1235.000000,1199.150024,1231.599976,1229.584839,99375
2018-09-14,1244.000000,1244.650024,1229.000000,1237.500000,1235.475220,61434
2018-09-17,1230.000000,1239.000000,1222.900024,1229.900024,1227.887573,37338
2018-09-18,1240.000000,1240.000000,1210.000000,1216.250000,1214.259888,111822
2018-09-19,1216.250000,1233.300049,1216.000000,1227.000000,1224.992310,62887
2018-09-21,1236.000000,1246.000000,1146.650024,1179.650024,1177.719849,255887
2018-09-24,1180.000000,1181.550049,1144.000000,1149.400024,1147.519287,118396
2018-09-25,1149.000000,1191.000000,1121.349976,1182.500000,1180.565186,175770
2018-09-26,1185.650024,1187.150024,1160.550049,1169.750000,1167.836060,205800
2018-09-27,1175.000000,1175.599976,1136.150024,1144.449951,1142.577393,302021
2018-09-28,1145.099976,1163.000000,1130.449951,1143.500000,1141.628906,119011
2018-10-01,1095.000000,1140.000000,1002.299988,1124.449951,1122.610107,482913
2018-10-03,1124.449951,1138.000000,1087.699951,1099.250000,1097.451294,231370
2018-10-04,1110.000000,1110.000000,1059.050049,1073.699951,1071.943115,182014
2018-10-05,1079.000000,1089.250000,1040.000000,1053.349976,1051.626587,260040
2018-10-08,1050.500000,1115.000000,1044.699951,1104.599976,1102.792603,451095
2018-10-09,1113.949951,1128.000000,1085.400024,1108.449951,1106.636353,704623
2018-10-10,1124.750000,1146.099976,1112.349976,1137.900024,1136.038208,161101
2018-10-11,1125.000000,1125.000000,1095.150024,1115.099976,1113.275391,221548
2018-10-12,1120.000000,1174.500000,1120.000000,1169.400024,1167.486694,115560
2018-10-15,1172.000000,1183.500000,1156.849976,1170.550049,1168.634766,117881
2018-10-16,1167.000000,1181.250000,1163.199951,1176.800049,1174.874512,86335
2018-10-17,1176.800049,1188.750000,1172.849976,1178.050049,1176.122559,180012
2018-10-19,1163.949951,1206.000000,1161.699951,1199.550049,1197.587402,148620
2018-10-22,1212.000000,1218.949951,1160.000000,1166.599976,1164.691040,298708
2018-10-23,1153.000000,1182.500000,1144.000000,1177.750000,1175.822876,176744
2018-10-24,1182.000000,1195.550049,1155.500000,1177.300049,1175.373779,239298
2018-10-25,1175.000000,1201.750000,1166.099976,1188.550049,1186.605347,150974
2018-10-26,1189.000000,1193.349976,1152.449951,1159.050049,1157.153687,203900
2018-10-29,1159.949951,1160.800049,1099.000000,1137.550049,1135.688721,221470
2018-10-30,1140.000000,1146.699951,1115.300049,1124.750000,1122.909668,171019
2018-10-31,1124.750000,1129.349976,1105.599976,1118.000000,1116.170776,1286551
2018-11-01,1121.150024,1126.400024,1101.000000,1108.800049,1106.985718,196743
2018-11-02,1114.000000,1146.750000,1113.000000,1133.300049,1131.445801,252632
2018-11-05,1136.000000,1136.050049,1116.000000,1129.500000,1127.651855,217347
2018-11-06,1132.550049,1141.199951,1124.800049,1129.000000,1127.152710,163979
2018-11-07,1135.000000,1138.000000,1131.349976,1135.099976,1133.242676,21993
2018-11-09,1134.800049,1140.449951,1116.650024,1137.849976,1135.988159,123235
2018-11-12,1149.000000,1161.650024,1140.050049,1155.900024,1154.008789,120439
2018-11-13,1150.000000,1170.000000,1139.050049,1165.000000,1163.093750,137181
2018-11-14,1169.000000,1173.650024,1123.000000,1129.550049,1127.701904,564082
2018-11-15,1134.000000,1167.500000,1132.699951,1162.650024,1160.747681,183085
2018-11-16,1168.099976,1173.000000,1153.000000,1167.500000,1165.589722,69562
2018-11-19,1173.000000,1188.199951,1165.550049,1174.199951,1172.278809,512571
2018-11-20,1174.199951,1179.000000,1162.400024,1173.400024,1171.480103,92960
2018-11-21,1171.699951,1184.099976,1170.000000,1176.849976,1174.924438,56490
2018-11-22,1175.000000,1182.000000,1168.150024,1171.400024,1169.483398,66957
2018-11-26,1179.000000,1179.000000,1153.250000,1170.349976,1168.435059,38201
2018-11-27,1170.000000,1179.000000,1165.000000,1173.949951,1172.029175,95355
2018-11-28,1174.000000,1186.750000,1157.050049,1160.900024,1159.000488,54910
2018-11-29,1164.550049,1217.900024,1157.449951,1210.150024,1208.169922,108173
2018-11-30,1212.000000,1240.000000,1198.599976,1232.349976,1230.333496,106651
2018-12-03,1248.000000,1248.000000,1218.699951,1229.349976,1227.338501,63759
2018-12-04,1234.900024,1235.800049,1211.099976,1225.349976,1223.345093,48766
2018-12-05,1225.000000,1228.199951,1202.849976,1211.300049,1209.318115,92947
2018-12-06,1196.150024,1210.099976,1172.900024,1181.500000,1179.566895,71788
2018-12-07,1183.000000,1345.349976,1177.300049,1282.250000,1280.151978,1859235
2018-12-10,1245.000000,1288.750000,1188.800049,1198.150024,1196.189575,975097
2018-12-11,1190.000000,1238.500000,1172.349976,1218.500000,1216.506226,524665
2018-12-12,1232.250000,1260.750000,1226.250000,1236.400024,1234.377075,356667
2018-12-13,1254.900024,1270.000000,1230.000000,1262.099976,1260.034790,316360
2018-12-14,1262.000000,1270.949951,1248.000000,1255.250000,1253.196045,179442
2018-12-17,1259.000000,1265.949951,1209.300049,1223.900024,1221.897583,400751
2018-12-18,1214.800049,1240.000000,1214.150024,1237.099976,1235.075806,146105
2018-12-19,1230.900024,1244.750000,1223.500000,1228.050049,1226.040649,221810
2018-12-20,1229.000000,1239.500000,1216.699951,1236.000000,1233.977539,136383
2018-12-21,1237.150024,1246.050049,1222.800049,1227.400024,1225.391724,249311
2018-12-24,1234.900024,1242.250000,1222.349976,1237.650024,1235.625000,94458
2018-12-26,1231.900024,1253.349976,1211.000000,1249.650024,1247.605347,110361
2018-12-27,1260.500000,1263.000000,1235.599976,1239.349976,1237.322266,147835
2018-12-28,1241.199951,1252.449951,1236.750000,1244.650024,1242.613403,92996
2018-12-31,1242.000000,1259.849976,1235.000000,1254.750000,1252.697021,90476
2019-01-01,1251.150024,1256.300049,1242.849976,1251.349976,1249.302490,58225
2019-01-02,1245.500000,1248.300049,1228.099976,1240.900024,1238.869751,241079
2019-01-03,1245.900024,1251.199951,1229.750000,1237.349976,1235.325317,68986
2019-01-04,1234.599976,1250.000000,1230.150024,1246.699951,1244.660034,132937
2019-01-07,1251.900024,1253.199951,1242.000000,1247.550049,1245.508789,94792
2019-01-08,1248.900024,1248.900024,1228.349976,1232.250000,1230.233887,102296
2019-01-09,1243.500000,1244.199951,1229.449951,1238.900024,1236.873047,116256
2019-01-10,1235.000000,1240.300049,1216.500000,1221.349976,1219.351563,130207
2019-01-11,1228.000000,1229.000000,1215.000000,1221.250000,1219.251709,254955
2019-01-14,1224.000000,1224.000000,1204.599976,1210.449951,1208.469360,5098920
2019-01-15,1210.449951,1219.000000,1210.449951,1212.150024,1210.166626,77146
2019-01-16,1216.050049,1216.550049,1198.650024,1205.099976,1203.128174,262527
2019-01-17,1208.900024,1225.000000,1201.099976,1220.099976,1218.103638,335899
2019-01-18,1222.199951,1241.099976,1217.000000,1237.349976,1235.325317,85565
2019-01-21,1241.000000,1276.000000,1224.050049,1267.300049,1265.226440,613577
2019-01-22,1281.000000,1307.300049,1275.000000,1291.599976,1289.486694,368763
2019-01-23,1295.000000,1298.949951,1270.000000,1276.199951,1274.111816,160324
2019-01-24,1271.000000,1274.849976,1261.000000,1267.949951,1265.875366,164234
2019-01-25,1267.099976,1287.949951,1260.000000,1265.150024,1263.079956,110384
2019-01-28,1265.650024,1284.000000,1256.000000,1261.150024,1259.086426,227184
2019-01-29,1261.500000,1273.000000,1246.000000,1250.949951,1248.903076,95517
2019-01-30,1255.000000,1256.000000,1217.000000,1221.500000,1219.501343,139274
2019-01-31,1224.000000,1259.000000,1213.000000,1253.250000,1251.199341,93503
2019-02-01,1258.250000,1270.500000,1241.000000,1258.099976,1256.041504,161933
2019-02-04,1258.000000,1275.000000,1242.750000,1272.800049,1270.717529,56855
2019-02-05,1275.000000,1286.849976,1269.000000,1279.099976,1277.007080,92877
2019-02-06,1286.000000,1288.000000,1275.699951,1279.050049,1276.957275,87958
2019-02-07,1279.050049,1292.449951,1276.150024,1283.349976,1281.250244,124298
2019-02-08,1283.900024,1308.000000,1277.550049,1295.550049,1293.430298,115215
2019-02-11,1300.000000,1314.000000,1295.000000,1304.699951,1302.565063,152947
2019-02-12,1303.949951,1311.000000,1295.250000,1298.599976,1296.475098,96287
2019-02-14,1298.099976,1303.099976,1272.750000,1288.349976,1286.241943,27419
2019-02-15,1289.949951,1289.949951,1270.449951,1283.750000,1281.649536,71699
2019-02-18,1282.699951,1288.000000,1273.050049,1278.150024,1276.058594,104317
2019-02-19,1277.949951,1287.400024,1272.050049,1278.050049,1275.958984,22956
2019-02-20,1282.000000,1293.849976,1280.099976,1291.300049,1289.187134,37101
2019-02-21,1292.000000,1297.400024,1282.800049,1288.900024,1286.791138,147543
2019-02-22,1252.000000,1259.900024,1234.000000,1241.050049,1239.019409,4664828
2019-02-25,1243.699951,1247.949951,1230.400024,1241.250000,1239.218994,148938
2019-02-26,1227.949951,1251.400024,1221.199951,1235.750000,1233.727905,243839
2019-02-27,1242.000000,1242.000000,1211.000000,1215.800049,1213.810791,329503
2019-02-28,1215.000000,1225.500000,1209.500000,1212.449951,1210.466064,132391
2019-03-01,1224.699951,1230.199951,1217.550049,1226.599976,1224.593018,164083
2019-03-05,1226.900024,1245.349976,1218.699951,1240.199951,1238.170654,142426
2019-03-06,1245.000000,1247.199951,1235.949951,1240.849976,1238.819702,96916
2019-03-07,1247.650024,1248.199951,1235.000000,1237.050049,1235.026001,48716
2019-03-08,1249.000000,1249.000000,1232.199951,1237.900024,1235.874634,37669
2019-03-11,1247.000000,1254.000000,1232.400024,1248.849976,1246.806641,76265
2019-03-12,1257.949951,1272.000000,1252.000000,1262.599976,1260.534058,354585
2019-03-13,1268.000000,1268.000000,1247.750000,1261.050049,1258.986816,85990
2019-03-14,1267.599976,1277.699951,1259.000000,1270.500000,1268.421143,207637
2019-03-15,1277.000000,1339.000000,1271.000000,1325.300049,1323.131714,428122
2019-03-18,1340.849976,1360.500000,1331.150024,1342.900024,1340.702759,166370
2019-03-19,1349.000000,1355.000000,1338.500000,1348.199951,1345.994141,63522
2019-03-20,1348.000000,1358.000000,1330.800049,1350.900024,1348.689819,87502
2019-03-22,1352.000000,1365.349976,1329.349976,1334.400024,1332.216675,100451
2019-03-25,1329.449951,1329.449951,1303.349976,1308.800049,1306.658569,85839
2019-03-26,1319.750000,1349.900024,1311.949951,1342.849976,1340.652710,102686
2019-03-27,1346.199951,1362.500000,1325.250000,1333.650024,1331.468018,116035
2019-03-28,1334.000000,1352.500000,1329.949951,1338.650024,1336.459717,79870
2019-04-01,1349.900024,1361.750000,1325.849976,1338.250000,1336.060303,94979
2019-04-02,1348.000000,1348.000000,1328.000000,1338.800049,1336.609497,262816
2019-04-03,1338.050049,1358.650024,1335.349976,1338.550049,1336.359863,385730
2019-04-04,1333.949951,1346.449951,1318.650024,1324.050049,1321.883667,499108
2019-04-05,1325.250000,1339.900024,1325.250000,1334.849976,1332.665894,132950
2019-04-08,1338.150024,1346.800049,1332.349976,1342.449951,1340.253418,148426
2019-04-09,1342.000000,1346.900024,1323.000000,1342.150024,1339.953979,113037
2019-04-10,1344.000000,1367.000000,1342.400024,1350.349976,1348.140503,450047
2019-04-11,1350.000000,1350.000000,1334.000000,1342.349976,1340.153564,305846
2019-04-12,1338.900024,1350.000000,1338.000000,1345.500000,1343.298462,70385
2019-04-15,1345.550049,1375.000000,1344.199951,1371.150024,1368.906494,72722
2019-04-16,1382.400024,1394.000000,1371.650024,1385.949951,1383.682251,255631
2019-04-18,1387.000000,1392.300049,1361.000000,1376.699951,1374.447388,305889
2019-04-22,1374.900024,1374.900024,1348.000000,1360.349976,1358.124146,76648
2019-04-23,1359.949951,1367.949951,1352.099976,1359.000000,1356.776489,261116
2019-04-24,1353.949951,1372.550049,1340.500000,1370.000000,1367.758301,102645
2019-04-25,1374.000000,1378.650024,1357.250000,1365.000000,1362.766479,305444
2019-04-26,1360.000000,1384.250000,1343.349976,1378.050049,1375.795288,103955
2019-04-30,1384.750000,1396.949951,1353.000000,1387.050049,1384.780518,242921
2019-05-02,1394.000000,1421.750000,1383.849976,1407.699951,1405.396606,441944
2019-05-03,1409.000000,1435.500000,1401.050049,1418.150024,1415.829590,143083
2019-05-06,1401.500000,1416.000000,1400.000000,1411.949951,1409.639648,128628
2019-05-07,1413.000000,1424.900024,1398.250000,1406.099976,1403.799194,83335
2019-05-08,1409.900024,1414.000000,1391.550049,1403.550049,1401.253540,135526
2019-05-09,1396.949951,1407.849976,1370.000000,1389.250000,1386.976807,227045
2019-05-10,1375.000000,1405.400024,1370.000000,1395.050049,1392.767456,113219
2019-05-13,1391.099976,1399.400024,1381.300049,1389.949951,1387.675659,123300
2019-05-14,1389.949951,1397.400024,1370.000000,1384.800049,1382.534180,119304
2019-05-15,1388.750000,1403.650024,1379.300049,1396.750000,1394.464478,254009
2019-05-16,1382.000000,1422.599976,1378.949951,1413.849976,1411.536621,62287
2019-05-17,1414.000000,1469.900024,1413.949951,1460.699951,1458.309937,172508
2019-05-20,1484.000000,1505.000000,1462.050049,1502.000000,1499.542358,161197
2019-05-21,1502.000000,1515.000000,1483.599976,1487.199951,1484.766602,138017
2019-05-22,1487.000000,1517.199951,1487.000000,1495.500000,1493.052979,97747
2019-05-23,1506.000000,1555.449951,1488.650024,1500.699951,1498.244507,306313
2019-05-24,1503.000000,1524.000000,1491.500000,1513.849976,1511.373047,99418
2019-05-27,1513.000000,1531.349976,1500.599976,1526.550049,1524.052246,91973
2019-05-28,1528.550049,1531.800049,1501.000000,1514.349976,1511.872314,49920
2019-05-29,1515.000000,1529.550049,1502.800049,1515.349976,1512.870605,44663
2019-05-30,1515.000000,1538.699951,1513.750000,1533.500000,1530.990845,39865
2019-05-31,1544.000000,1544.000000,1465.000000,1519.699951,1517.213379,128837
2019-06-03,1524.000000,1535.000000,1506.599976,1530.849976,1528.345215,51772
2019-06-04,1525.000000,1539.449951,1523.449951,1531.300049,1528.794556,35957
2019-06-06,1529.000000,1539.500000,1501.300049,1515.199951,1512.720703,59370
2019-06-07,1516.000000,1519.900024,1488.800049,1512.349976,1509.875488,58832
2019-06-10,1508.500000,1511.000000,1487.550049,1502.699951,1500.241211,109108
2019-06-11,1505.050049,1512.449951,1493.599976,1507.500000,1505.033325,32291
2019-06-12,1495.000000,1502.000000,1476.400024,1482.699951,1480.273926,93805
2019-06-13,1483.900024,1509.050049,1477.449951,1505.449951,1502.986694,128066
2019-06-14,1502.000000,1505.000000,1466.650024,1473.800049,1471.388550,392834
2019-06-17,1475.000000,1477.800049,1451.300049,1459.349976,1456.962158,118169
2019-06-18,1462.199951,1473.750000,1455.650024,1462.650024,1460.256836,90218
2019-06-19,1473.199951,1503.849976,1473.150024,1498.400024,1495.948242,113927
2019-06-20,1504.000000,1519.800049,1497.000000,1517.650024,1515.166748,91189
2019-06-21,1519.000000,1519.000000,1484.000000,1489.800049,1487.362427,66998
2019-06-24,1484.000000,1496.250000,1464.599976,1471.150024,1468.742920,91637
2019-06-25,1471.000000,1491.199951,1467.800049,1484.199951,1481.771484,68055
2019-06-26,1489.900024,1495.800049,1475.199951,1491.099976,1488.660156,83013
2019-06-27,1499.000000,1506.750000,1478.099976,1482.550049,1480.124268,92423
2019-06-28,1488.900024,1488.900024,1472.000000,1476.599976,1474.183960,85890
2019-07-01,1483.000000,1490.000000,1469.699951,1481.349976,1478.926147,57000
